MANAGING_AGCY_CD,SHORT_DESCR,ClntAgcyCode,AgcyName,project_id,OCCURRENCE_ID,pobject,phasetype,PlannedAmt,CommittedAmt,LiquidatedAmt,AvailableAmt,DataAsOF
850,BELLEVUE INTAKE CENTER                                      ,096,HUMAN RESOURCES ADMINISTRATION,ACSBELL  ,024,AART,CAP,200000,200000,200000,0,12/15/2017
850,BELLEVUE INTAKE CENTER                                      ,096,HUMAN RESOURCES ADMINISTRATION,ACSBELL  ,033,SVCS,CAP,100000,0,0,100000,12/15/2017
850,BELLEVUE INTAKE CENTER                                      ,096,HUMAN RESOURCES ADMINISTRATION,ACSBELL  ,054,IFSP,IFA,348000,302250,302250,45750,12/15/2017
850,CONGREGATE CARE FACILITIES                                  ,096,HUMAN RESOURCES ADMINISTRATION,ACSCCF   ,002,CONS,CAP,0,0,0,0,12/15/2017
850,Interior and rear courtyard renovations                     ,125,DEPARTMENT FOR THE AGING,AG-1LEON ,003,CONS,CAP,94000,93187,93187,813,12/15/2017
850,SIROVICH  SC EXTERIOR MASONRY & WATERPROOFING               ,125,DEPARTMENT FOR THE AGING,AG1SIRR3 ,005,CTGY,CAP,74000,0,0,74000,12/15/2017
850,SIROVICH SR CTR-INFRASTRUCTURE                              ,125,DEPARTMENT FOR THE AGING,AG1SIRR4P,008,CONS,CAP,61000,0,0,61000,12/15/2017
850,SIROVICH ROOF TERRACE                                       ,125,DEPARTMENT FOR THE AGING,AG1SIRRTE,010,CONS,CAP,5000,4560,4560,440,12/15/2017
850,ABE STARK SENIOR CENTER                                     ,125,DEPARTMENT FOR THE AGING,AGC-BOCCE,004,CONS,CAP,46000,0,0,46000,12/15/2017
850,NEW DORP SEN  CENTER                                        ,125,DEPARTMENT FOR THE AGING,AGC001NDF,001,DSGN,CAP,41000,0,0,41000,12/15/2017
850,NEW DORP SEN  CENTER                                        ,125,DEPARTMENT FOR THE AGING,AGC001NDF,009,CONS,CAP,33000,0,0,33000,12/15/2017
850,WOODSIDE SENIOR CENTER RECONSTRUCTION                       ,125,DEPARTMENT FOR THE AGING,AGCWOODRE,008,DSGN,CAP,17000,270307,269031,-253307,12/15/2017
850,WOODSIDE SENIOR CENTER RECONSTRUCTION                       ,125,DEPARTMENT FOR THE AGING,AGCWOODRE,014,CONS,CAP,39000,0,0,39000,12/15/2017
850,WOODSIDE SENIOR CENTER RECONSTRUCTION                       ,125,DEPARTMENT FOR THE AGING,AGCWOODRE,016,EQFN,CAP,2000,3398,3398,-1398,12/15/2017
850,NYCHANGE PROJECT WITH DFTA                                  ,125,DEPARTMENT FOR THE AGING,AGNYCHANG,004,DSGN,CAP,238000,237719,17829,281,12/15/2017
850,"SERVICE CONTRACT FOR BORINGS, FY05-6                        ",826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10PP  ,001,SVCS,CAP,1400000,1387442,1387442,12558,12/15/2017
850,"SERVICE CONTRACT FOR BORINGS, FY08-09                       ",826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10UU  ,001,SVCS,CAP,952000,952050,952050,-50,12/15/2017
850,"SERVICE CONTRACT FOR BORINGS, FY08-09                       ",826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10UU  ,006,SVCS,CAP,1000000,1000000,1000000,0,12/15/2017
850,SERVICE CONTRACT FOR BORINGS                                ,826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10WW  ,014,SVCS,CAP,0,0,0,0,12/15/2017
850,SERVICE CONTRACT FOR BORINGS                                ,826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10WW  ,020,SVCS,CAP,0,0,0,0,12/15/2017
850,SERVICE CONTRACT FOR BORINGS                                ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,BC-10XX  ,022,SVCS,CAP,0,0,0,0,12/15/2017
850,"REPLACE 6 IN  MAINS, BKLYN                                  ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-743  ,004,CONS,CAP,6814000,0,0,6814000,12/15/2017
850,"REPLACE 6 IN  MAINS, BKLYN                                  ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-744  ,003,CONS,CAP,319000,0,0,319000,12/15/2017
850,"REPLACE 6-IN MAINS, BKLYN                                   ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-745  ,007,CTGY,CAP,1500000,0,0,1500000,12/15/2017
850,DIST MAIN IMPROVEMENT DUE TO REMOVAL OF HP SYSTEM           ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-753  ,007,CONS,CAP,19000,0,0,19000,12/15/2017
850,"REPLACE WATER MAIN IN CLINTON STREET, BROOKLYN              ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-759  ,022,CONS,CAP,76000,75697,75697,303,12/15/2017
850,"REPLACE WATER MAIN IN FLUSHING AVE, BK                      ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-764  ,601,IFDS,IFA,5000,0,0,5000,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 22B                         ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-767  ,003,IFSP,IFA,306000,305603,305603,397,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 23B - PHASE I               ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-768A ,001,CONS,CAP,9854000,9843758,8828345,10242,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 23B - PHASE I               ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-768A ,002,CNSP,CAP,1624000,1473807,1436161,150193,12/15/2017
850,DIST MAIN IMPROVEMENT DUE TO REMOVAL OF HP SYSTEM           ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-753  ,006,CONS,CAP,30000,0,0,30000,12/15/2017
850,"REPLACE WATER MAIN IN CLINTON STREET, BROOKLYN              ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-759  ,015,CONS,CAP,-14654000,0,0,-14654000,12/15/2017
850,"REPLACE WATER MAIN IN CLINTON STREET, BROOKLYN              ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-759  ,028,IFDS,IFA,88000,87080,87080,920,12/15/2017
850,"REPLACE WATER MAIN IN CRESCENT ST, BK                       ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-762  ,010,IFSP,IFA,85000,36815,36815,48185,12/15/2017
850,"REPLACE WATER MAIN IN FLUSHING AVE, BK                      ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-764  ,010,IFDS,IFA,38000,37940,37940,60,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 20B                         ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-765  ,001,CONS,CAP,4149000,4148171,4016240,829,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 20B                         ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-765  ,006,CNSP,CAP,285000,284342,0,658,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 21B                         ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-766  ,009,CONS,CAP,54000,53397,53397,603,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 21B                         ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-766  ,012,IFSP,IFA,4000,3578,3578,422,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 23B - PHASE I               ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-768A ,009,CTGY,CAP,5000000,0,0,5000000,12/15/2017
850,"REPLACEMENT OF  8"" AND 12"" AND 20"" DISTRIBUTION MAINS       ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-771  ,602,IFDS,IFA,85000,6019,6019,78981,12/15/2017
850,WM REPLMT IN LEONARD STRET B/T DRIGGS AV AND MAUJER ST      ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-777  ,010,CONS,CAP,2047000,2042365,438955,4635,12/15/2017
850,WM REPLMT IN LEONARD STRET B/T DRIGGS AV AND MAUJER ST      ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-777  ,017,CONS,CAP,10000,9389,0,611,12/15/2017
850,TRUNK & DIST. W/M REPL IN ATALNTIC AV B/T CARLTON & CLASSON ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-778  ,016,CONS,CAP,74000,73782,0,218,12/15/2017
850,RECON OF WM & SWR IN 5 AVE B/T 65 ST & 34 ST                ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-780  ,001,CONS,CAP,1600000,0,0,1600000,12/15/2017
850,"wm & Comb swr replacment.  Williamsbug bridge plaza, bklyn  ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-797  ,603,IFSP,IFA,220000,0,0,220000,12/15/2017
850,"72"" Replacement in Flatbush Avenue between Sterling Pl & 8th",826,DEPT OF ENVIRONMENTAL PROTECTION,BED798   ,016,CONS,CAP,157000,157263,0,-263,12/15/2017
850,BROOKLYN ADDITION                                           ,130,DEPARTMENT OF JUVENILE JUSTICE,BKDETCT2 ,009,CTGY,CAP,0,0,0,0,12/15/2017
850,BROOKLYN ADDITION                                           ,130,DEPARTMENT OF JUVENILE JUSTICE,BKDETCT2 ,011,IFSP,IFA,70000,69419,69419,581,12/15/2017
850,BKDC PHASE B                                                ,072,DEPARTMENT OF CORRECTION,C-104A-1B,022,IFSP,IFA,80000,80000,80000,0,12/15/2017
850,QUEENS HDM INTERIOR RECON                                   ,072,DEPARTMENT OF CORRECTION,C-104QHDM,012,CONS,CAP,3748000,3747284,3747284,716,12/15/2017
850,QUEENS HDM INTERIOR RECON                                   ,072,DEPARTMENT OF CORRECTION,C-104QHDM,031,CONS,CAP,0,0,0,0,12/15/2017
850,200 DORMITORY BEDS AT ARDC                                  ,072,DEPARTMENT OF CORRECTION,C114ARDC ,002,DSGN,CAP,0,2395222,2395222,-2395222,12/15/2017
850,MODULAR & SPRUNGS TAKE DOWNS - CAPACITY REPLACEMENT PROGRAM ,072,DEPARTMENT OF CORRECTION,C114CAPTD,009,IFSP,IFA,45000,11977,11977,33023,12/15/2017
850,CIFM STAFF LOCKERS                                          ,072,DEPARTMENT OF CORRECTION,C114DDMOD,016,CONS,CAP,0,0,0,0,12/15/2017
850,CAPACITY REPLACEMENT GRVC BED ADDITION                      ,072,DEPARTMENT OF CORRECTION,C114GMOD ,024,CONS,CAP,4833000,4832170,4832170,830,12/15/2017
850,CAPACITY REPLACEMENT GRVC BED ADDITION                      ,072,DEPARTMENT OF CORRECTION,C114GMOD ,025,DSGN,CAP,1574000,1572998,1572998,1002,12/15/2017
850,CAPACITY REPLACEMENT GRVC BED ADDITION                      ,072,DEPARTMENT OF CORRECTION,C114GMOD ,027,CONS,CAP,0,0,0,0,12/15/2017
850,CAPACITY REPLACEMENT GRVC BED ADDITION                      ,072,DEPARTMENT OF CORRECTION,C114GMOD ,038,DSGN,CAP,0,0,0,0,12/15/2017
850,ELEC PERM POWER\GENERATORS-EAST/WEST STRUCTURES             ,072,DEPARTMENT OF CORRECTION,C114MBE3 ,033,CONS,CAP,0,0,0,0,12/15/2017
850,ELEC PERM POWER\GENERATORS-EAST/WEST STRUCTURES             ,072,DEPARTMENT OF CORRECTION,C114MBE3 ,034,CTGY,CAP,0,0,0,0,12/15/2017
850,PERM ELEC FOR EAST/WEST (CON ED TIE-INS)                    ,072,DEPARTMENT OF CORRECTION,C114MBE3B,010,CONS,CAP,1331000,1150289,1150289,180711,12/15/2017
850,PERM ELEC/LV SYSTEM - WEST SIDE CDU                         ,072,DEPARTMENT OF CORRECTION,C114MBE3W,003,SVCS,CAP,30000,0,0,30000,12/15/2017
850,PERM ELEC/LV SYSTEM - WEST SIDE CDU                         ,072,DEPARTMENT OF CORRECTION,C114MBE3W,017,CONS,CAP,5000,0,0,5000,12/15/2017
850,NEW RIKERS ISLAND FACILITY                                  ,072,DEPARTMENT OF CORRECTION,C114NEWRI,008,IFSP,IFA,1129000,348000,348000,781000,12/15/2017
850,800 DORMITORY BEDS AT RMSC                                  ,072,DEPARTMENT OF CORRECTION,C114RMSC ,023,IFSP,IFA,4489000,4185999,4169317,303001,12/15/2017
850,800 DORMITORY BEDS AT RMSC                                  ,072,DEPARTMENT OF CORRECTION,C114RMSC ,038,EQFN,CAP,567000,565922,565922,1078,12/15/2017
850,VISIT HOUSE                                                 ,072,DEPARTMENT OF CORRECTION,C114VHCIF,019,CONS,CAP,0,0,0,0,12/15/2017
850,OBCC SHOWER RECONSTRUCTION                                  ,072,DEPARTMENT OF CORRECTION,C124-SHWR,005,CONS,CAP,549000,549015,549015,-15,12/15/2017
850,ALTERATIONS TO POWER PLANT AT RIKERS ISLAND                 ,072,DEPARTMENT OF CORRECTION,C130-P1  ,008,CONS,CAP,2000,0,0,2000,12/15/2017
850,ALTERATIONS TO POWER PLANT AT RIKERS ISLAND                 ,072,DEPARTMENT OF CORRECTION,C130-P1  ,023,CONS,CAP,41000,0,0,41000,12/15/2017
850, POWERHOUSE WALL REHAB                                      ,072,DEPARTMENT OF CORRECTION,C130-PIPE,005,CONS,CAP,521000,507949,507949,13051,12/15/2017
850, POWERHOUSE WALL REHAB                                      ,072,DEPARTMENT OF CORRECTION,C130-PIPE,010,SVCS,CAP,0,183721,183721,-183721,12/15/2017
850, POWERHOUSE WALL REHAB                                      ,072,DEPARTMENT OF CORRECTION,C130-PIPE,012,IFSP,IFA,165000,95000,95000,70000,12/15/2017
850,FAA TOWER                                                   ,072,DEPARTMENT OF CORRECTION,C133-FAA ,001,CONS,CAP,-2451000,0,0,-2451000,12/15/2017
850,NIC WINDOW REPLACEMENT                                      ,072,DEPARTMENT OF CORRECTION,C133WNDW ,002,CONS,CAP,20000,19241,19241,759,12/15/2017
850,NIC WINDOW REPLACEMENT                                      ,072,DEPARTMENT OF CORRECTION,C133WNDW ,003,CONS,CAP,24000,23085,23085,915,12/15/2017
850,JATC INTERIOR RENO                                          ,072,DEPARTMENT OF CORRECTION,C135-RENO,009,CNSP,CAP,437000,0,0,437000,12/15/2017
850,JATC INTERIOR RENO                                          ,072,DEPARTMENT OF CORRECTION,C135-RENO,029,CNSP,CAP,0,0,0,0,12/15/2017
850,"CEILING RECON JATC,RI (W/C75-TRRF)                          ",072,DEPARTMENT OF CORRECTION,C135-ROOF,007,CONS,CAP,5000,0,0,5000,12/15/2017
850,REPLACEMENT OF PARAPETS                                     ,072,DEPARTMENT OF CORRECTION,C138-PARA,015,DSGN,CAP,167000,1932008,1932008,-1765008,12/15/2017
850,FIRE/LIFE SAFETY RIKERS IS (EAST SIDE)                      ,072,DEPARTMENT OF CORRECTION,C138FIR-D,016,CONS,CAP,1462000,1461351,1154969,649,12/15/2017
850,"REPAVING AT AMKC,CIFM,GMDC,MDC AND NIC                      ",072,DEPARTMENT OF CORRECTION,C138PAVE ,001,CONS,CAP,0,0,0,0,12/15/2017
850,GRVC & RMSC  YARD RECONSTRUCTION                            ,072,DEPARTMENT OF CORRECTION,C139-500 ,005,DSGN,CAP,0,0,0,0,12/15/2017
850,COOK/SERVE #1---PHASE 1                                     ,072,DEPARTMENT OF CORRECTION,C141SERV1,013,CONS,CAP,3500000,0,0,3500000,12/15/2017
850,COOK/SERVE #1---PHASE 1                                     ,072,DEPARTMENT OF CORRECTION,C141SERV1,047,EQFN,CAP,1610000,0,0,1610000,12/15/2017
850,COOK SERVE #2---PHASE 1                                     ,072,DEPARTMENT OF CORRECTION,C141SERV2,003,CNSP,CAP,5663000,0,0,5663000,12/15/2017
850,RECONSTRUCTION BKLYN COURTS                                 ,072,DEPARTMENT OF CORRECTION,C75-BKCON,012,CONS,CAP,343000,0,0,343000,12/15/2017
850,INSTALLATION OF UNDER GROUND ETHANOL STORAGE TANKS-TRANS.   ,072,DEPARTMENT OF CORRECTION,C75-ETHAN,003,DSGN,CAP,41000,40904,40904,96,12/15/2017
850,AMKC  BUILDINGS 1-5 HVAC/HOT WATER RECONSTRUCTION           ,072,DEPARTMENT OF CORRECTION,C75AMKCHV,001,DSGN,CAP,762000,761238,611238,762,12/15/2017
850,AMKC  BUILDINGS 1-5 HVAC/HOT WATER RECONSTRUCTION           ,072,DEPARTMENT OF CORRECTION,C75AMKCHV,007,CONS,CAP,942000,942329,872099,-329,12/15/2017
850,FACADE RESTORATION BKLYN HDM                                ,072,DEPARTMENT OF CORRECTION,C75BKFCAD,015,DSGN,CAP,0,0,0,0,12/15/2017
850,VARIOUS FACADE REPAIRS                                      ,072,DEPARTMENT OF CORRECTION,C75FCADE ,014,CONS,CAP,0,0,0,0,12/15/2017
850,BELLEVUE INTAKE CENTER                                      ,096,HUMAN RESOURCES ADMINISTRATION,ACSBELL  ,021,SVCS,CAP,66000,0,0,66000,12/15/2017
850,LIRA MOTT SEN  CENTER                                       ,125,DEPARTMENT FOR THE AGING,AG-1LIMOT,601,IFSP,IFA,10000,0,0,10000,12/15/2017
850,BETANCES KITCHEN & ANSUL SUPP(VAR SITES)                    ,125,DEPARTMENT FOR THE AGING,AG1BKE   ,002,DSGN,CAP,57000,0,0,57000,12/15/2017
850,PROJECT OPEN DOOR                                           ,125,DEPARTMENT FOR THE AGING,AG1OPDR  ,010,DSGN,CAP,71000,70764,70764,236,12/15/2017
850,PROJECT OPEN DOOR                                           ,125,DEPARTMENT FOR THE AGING,AG1OPDR  ,011,CONS,CAP,131000,0,0,131000,12/15/2017
850,SIROVICH ROOF AND PARAPET                                   ,125,DEPARTMENT FOR THE AGING,AG1SIRR  ,022,DSGN,CAP,42000,136919,136919,-94919,12/15/2017
850,SIROVICH ROOF AND PARAPET                                   ,125,DEPARTMENT FOR THE AGING,AG1SIRR  ,034,IFSP,IFA,0,0,0,0,12/15/2017
850,SIROVICH  SC EXTERIOR MASONRY & WATERPROOFING               ,125,DEPARTMENT FOR THE AGING,AG1SIRR3 ,006,IFSP,IFA,50000,50000,50000,0,12/15/2017
850,SIROVICH SR CTR-INFRASTRUCTURE                              ,125,DEPARTMENT FOR THE AGING,AG1SIRR4P,104,CONS,CAP,56000,0,0,56000,12/15/2017
850,SIROVICH ROOF TERRACE                                       ,125,DEPARTMENT FOR THE AGING,AG1SIRRTE,009,CONS,CAP,0,0,0,0,12/15/2017
850,LENOX HILL PLAZA                                            ,125,DEPARTMENT FOR THE AGING,AGC-LENPL,112,IFSP,IFA,15000,0,0,15000,12/15/2017
850,LENOX HILL PLAZA                                            ,125,DEPARTMENT FOR THE AGING,AGC-LENPL,114,IFSP,IFA,0,0,0,0,12/15/2017
850,HOPE GARDENS/ADA (FRONT DOOR)                               ,125,DEPARTMENT FOR THE AGING,AGC001HGM,004,CONS,CAP,14000,0,0,14000,12/15/2017
850,"KINGSBAY SENIOR CENTER, BROOKLYN                            ",096,HUMAN RESOURCES ADMINISTRATION,AGC001KBC,006,SVCS,CAP,3000,0,0,3000,12/15/2017
850,LEONARD COVELLO                                             ,125,DEPARTMENT FOR THE AGING,AGCOVELLO,008,CONS,CAP,0,0,0,0,12/15/2017
850,LEONARD COVELLO                                             ,125,DEPARTMENT FOR THE AGING,AGCOVELLO,100,IFDS,IFA,499000,369999,354053,129001,12/15/2017
850,WOODSIDE SENIOR CENTER RECONSTRUCTION                       ,125,DEPARTMENT FOR THE AGING,AGCWOODRE,018,IFSP,IFA,0,0,0,0,12/15/2017
850,"DOROT, INC.                                                 ",125,DEPARTMENT FOR THE AGING,AGDDORT  ,001,EQFN,CAP,40000,39975,39975,25,12/15/2017
850,JCC of Coney Island Computers                               ,125,DEPARTMENT FOR THE AGING,AGPWDJCC ,001,EQFN,CAP,0,0,0,0,12/15/2017
850,RECONSTRUCTION OF ARMORIES IN BKLYN. AND THE BRONX          ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,ARMORIES ,006,IFSP,IFA,500000,500000,500000,0,12/15/2017
850,"BORINGS, FY'00 BROOKLYN & QUEENS                            ",856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,BC-10KK  ,003,CTGY,CAP,70000,0,0,70000,12/15/2017
850,"SERVICE CONTRACT FOR BORINGS, FY05-6                        ",826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10QQ  ,004,SVCS,CAP,0,0,0,0,12/15/2017
850,SERVICE CONTRACT FOR BORINGS                                ,826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10WW  ,001,SVCS,CAP,2000000,2000000,2000000,0,12/15/2017
850,SERVICE CONTRACT FOR BORINGS                                ,826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10WW  ,002,IFOT,IFA,200000,0,0,200000,12/15/2017
850,SERVICE CONTRACT FOR BORINGS                                ,826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10WW  ,006,SVCS,CAP,200000,200000,190000,0,12/15/2017
850,SERVICE CONTRACT FOR BORINGS                                ,826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10YY  ,002,SVCS,CAP,1000000,0,0,1000000,12/15/2017
850,"REPLACE 6-IN MAINS, BKLYN                                   ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-745  ,003,IFSP,IFA,56000,55573,55573,427,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 23B - PHASE I               ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-768A ,008,CNSP,CAP,601000,570495,568449,30505,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 23B - PHASE I               ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-768A ,011,CONS,CAP,947000,926589,797692,20411,12/15/2017
850,WATER MAIN CONNECTIONS TO SHAFT 23B - PHASE II              ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-768B ,006,CONS,CAP,11306000,0,0,11306000,12/15/2017
850,REPLACEMENT OF VALVES AND REGULATORS                        ,826,DEPT OF ENVIRONMENTAL PROTECTION,BED-769  ,012,CNSP,CAP,1350000,1266038,1264575,83962,12/15/2017
850,"DCLA MMA - Air Handler Replacements:  WHVAC-2, 3, 4, & 5    ",856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,ACEDCA437,002,CONS,CAP,1000,0,0,1000,12/15/2017
850,DSNY - LIGHTING DEBUNDLING PROJECTS                         ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,ACEDOS501,002,CONS,CAP,303000,291116,261116,11884,12/15/2017
850,BELLEVUE INTAKE CENTER                                      ,096,HUMAN RESOURCES ADMINISTRATION,ACSBELL  ,004,DSGN,CAP,6000,5925,5925,75,12/15/2017
850,BELLEVUE INTAKE CENTER                                      ,096,HUMAN RESOURCES ADMINISTRATION,ACSBELL  ,005,DSGN,CAP,2080000,0,0,2080000,12/15/2017
850,BELLEVUE INTAKE CENTER                                      ,096,HUMAN RESOURCES ADMINISTRATION,ACSBELL  ,017,CONS,CAP,18824000,18223346,18223346,600654,12/15/2017
850,Interior and rear courtyard renovations                     ,125,DEPARTMENT FOR THE AGING,AG-1LEON ,010,IFSP,IFA,22000,21955,21955,45,12/15/2017
850,PROJECT OPEN DOOR                                           ,125,DEPARTMENT FOR THE AGING,AG1OPDR  ,007,CONS,CAP,650000,0,0,650000,12/15/2017
850,PROJECT OPEN DOOR                                           ,125,DEPARTMENT FOR THE AGING,AG1OPDR  ,007,DSGN,CAP,230000,853597,824847,-623597,12/15/2017
850,SIROVICH ROOF AND PARAPET                                   ,125,DEPARTMENT FOR THE AGING,AG1SIRR  ,026,CTGY,CAP,59000,0,0,59000,12/15/2017
850,SIROVICH FIRE CODE COMPLIANCE                               ,125,DEPARTMENT FOR THE AGING,AG1SIRR2 ,001,DSGN,CAP,77000,0,0,77000,12/15/2017
850,SIROVICH FIRE CODE COMPLIANCE                               ,125,DEPARTMENT FOR THE AGING,AG1SIRR2 ,009,CONS,CAP,34000,0,0,34000,12/15/2017
850,ABE STARK SENIOR CENTER                                     ,125,DEPARTMENT FOR THE AGING,AGC-BOCCE,001,DSGN,CAP,6000,0,0,6000,12/15/2017
850,LENOX HILL PLAZA                                            ,125,DEPARTMENT FOR THE AGING,AGC-LENPL,001,DSGN,CAP,0,0,0,0,12/15/2017
850,LENOX HILL PLAZA                                            ,125,DEPARTMENT FOR THE AGING,AGC-LENPL,107,IFSP,IFA,153000,78736,78736,74264,12/15/2017
850,NEW CENTER                                                  ,125,DEPARTMENT FOR THE AGING,AGC-QUEEN,005,CTGY,CAP,63000,0,0,63000,12/15/2017
850,NEW CENTER                                                  ,125,DEPARTMENT FOR THE AGING,AGC-QUEEN,006,CONS,CAP,52000,0,0,52000,12/15/2017
850,"KINGSBAY SENIOR CENTER, BROOKLYN                            ",096,HUMAN RESOURCES ADMINISTRATION,AGC001KBC,022,IFSP,IFA,40000,0,0,40000,12/15/2017
850,VANDALIA SR CTR/HVAC                                        ,125,DEPARTMENT FOR THE AGING,AGC001VCR,013,CONS,CAP,0,0,0,0,12/15/2017
850,LEONARD COVELLO                                             ,125,DEPARTMENT FOR THE AGING,AGCOVELLO,012,CONS,CAP,0,0,0,0,12/15/2017
850,NYCHANGE PROJECT WITH DFTA                                  ,125,DEPARTMENT FOR THE AGING,AGNYCHANG,002,CONS,CAP,0,0,0,0,12/15/2017
850,TODT HILL SENIOR CENTER - A/C SYSTEMS                       ,125,DEPARTMENT FOR THE AGING,AGR001TAC,012,CONS,CAP,578000,0,0,578000,12/15/2017
850,JASA BRONX GROUP SERVICES                                   ,125,DEPARTMENT FOR THE AGING,AGX001LC ,010,CONS,CAP,25000,0,0,25000,12/15/2017
850,JASA BRONX GROUP SERVICES                                   ,125,DEPARTMENT FOR THE AGING,AGX001LC ,013,CONS,CAP,17000,0,0,17000,12/15/2017
850,RECONSTRUCTION OF ARMORIES IN BKLYN. AND THE BRONX          ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,ARMORIES ,011,CONS,CAP,201000,201000,201000,0,12/15/2017
850,RECONSTRUCTION OF ARMORIES IN BKLYN. AND THE BRONX          ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,ARMORIES ,014,CONS,CAP,82000,81950,81950,50,12/15/2017
850,RECONSTRUCTION OF ARMORIES IN BKLYN. AND THE BRONX          ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,ARMORIES ,015,IFSP,IFA,465000,464050,464050,950,12/15/2017
850,SEWER CONSTRUCTION                                          ,826,DEPT OF ENVIRONMENTAL PROTECTION,AUGSEWC  ,001,CONS,CAP,0,0,0,0,12/15/2017
850,"BORINGS, FY'00 BROOKLYN & QUEENS                            ",856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,BC-10KK  ,001,SVCS,CAP,745000,740620,740620,4380,12/15/2017
850,"SERVICE CONTRACT FOR BORINGS, FY05-6                        ",826,DEPT OF ENVIRONMENTAL PROTECTION,BC-10RR  ,007,SVCS,CAP,0,0,0,0,12/15/2017
850,SERVICE CONTRACT FOR BORINGS                                ,856,DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,BC-10XX  ,018,SVCS,CAP,0,0,0,0,12/15/2017
850,"REPLACE 6-IN MAINS, BKLYN                                   ",826,DEPT OF ENVIRONMENTAL PROTECTION,BED-745  ,008,IFSP,IFA,600000,599988,599988,12,12/15/2017
850,Betts Boilers Replacement                                   ,827,DEPARTMENT OF SANITATION,ACEDOS503,002,CONS,CAP,480000,479004,0,996,12/15/2017
850,Interior and rear courtyard renovations                     ,125,DEPARTMENT FOR THE AGING,AG-1LEON ,009,CONS,CAP,0,0,0,0,12/15/2017
850,LIRA MOTT SEN  CENTER                                       ,125,DEPARTMENT FOR THE AGING,AG-1LIMOT,007,CONS,CAP,253000,0,0,253000,12/15/2017
850,BETANCES KITCHEN & ANSUL SUPP(VAR SITES)                    ,125,DEPARTMENT FOR THE AGING,AG1BKE   ,005,IFSP,IFA,68000,67590,67590,410,12/15/2017
